i,H,M,γu,γd,energy,error_r,error_a
2,0.1,5,0.3,0.3,51.47418293952172,0.00014900404866552284,0.0076710046704917545
2,0.1,7,0.3,0.3,51.48137288703166,9.344208176154535e-6,0.00048105716054891445
2,0.1,9,0.3,0.3,51.481821708262345,6.261610139361833e-7,3.2235929865009894e-5
2,0.1,11,0.3,0.3,51.481851689192005,4.3801845341226234e-8,2.255000204343105e-6
2,0.1,13,0.3,0.3,51.48185378135745,3.162954449667422e-9,1.6283475900991107e-7
2,0.1,15,0.3,0.3,51.481853931800195,2.4070645433756044e-10,1.2392014525630657e-8
2,0.1,17,0.3,0.3,51.481853942852005,2.6032558838332584e-11,1.3402043919086282e-9
2,0.1,19,0.3,0.3,51.481853943676775,1.0011970557751868e-11,5.154348059477343e-10
2,0.1,21,0.3,0.3,51.4818539437384,8.814939628382518e-12,4.538094344752608e-10
2,0.1,23,0.3,0.3,51.48185394374345,8.716808763539718e-12,4.487574756240065e-10
2,0.1,25,0.3,0.3,51.48185394374417,8.702868936044468e-12,4.4803982746088877e-10
2,0.1,27,0.3,0.3,51.481853943744156,8.703144972232493e-12,4.48054038315604e-10
2,0.1,29,0.3,0.3,51.481853943744134,8.70355902651453e-12,4.480753545976768e-10
3,10.0,1,0.3,0.3,116.0687945511111,1.11517448106522e-7,1.2943694329692335e-5
3,10.0,3,0.3,0.3,116.06878160742131,3.917912677196621e-14,4.547473508864641e-12
3,10.0,5,0.3,0.3,116.06878160741681,3.673043134871832e-16,4.263256414560601e-14
3,10.0,7,0.3,0.3,116.06878160691281,4.3419042897319926e-12,5.039595407652087e-10
3,10.0,9,0.3,0.3,116.06878160741682,4.897390846495775e-16,5.684341886080802e-14
3,10.0,11,0.3,0.3,116.06878160741682,4.897390846495775e-16,5.684341886080802e-14
3,10.0,13,0.3,0.3,116.06878160691275,4.342394028816642e-12,5.040163841840695e-10
3,10.0,15,0.3,0.3,116.06878160741682,4.897390846495775e-16,5.684341886080802e-14
3,10.0,17,0.3,0.3,116.06878160741682,4.897390846495775e-16,5.684341886080802e-14
3,10.0,19,0.3,0.3,116.06878160691282,4.34178185496083e-12,5.039453299104935e-10
3,10.0,21,0.3,0.3,116.06878160691278,4.342149159274317e-12,5.039879624746391e-10
3,10.0,23,0.3,0.3,116.0687816074168,2.4486954232478877e-16,2.842170943040401e-14
3,10.0,25,0.3,0.3,116.06878160741684,6.12173855811972e-16,7.105427357601002e-14
3,10.0,27,0.3,0.3,116.06878160691282,4.34178185496083e-12,5.039453299104935e-10
3,10.0,29,0.3,0.3,116.06878160741685,7.346086269743664e-16,8.526512829121202e-14
3,5.0,1,0.3,0.3,232.76332701689267,8.13051364590849e-7,0.00018924838678913147
3,5.0,3,0.3,0.3,232.76313783919312,3.036874150181273e-10,7.068723562042578e-8
3,5.0,5,0.3,0.3,232.763137768518,5.2017034713605487e-14,1.2107648217352107e-11
3,5.0,7,0.3,0.3,232.76313776850617,1.2210571529015372e-15,2.8421709430404007e-13
3,5.0,9,0.3,0.3,232.76313776951412,4.331578144202913e-12,1.0082317203341518e-9
3,5.0,11,0.3,0.3,232.76313776850614,1.0989514376113836e-15,2.5579538487363607e-13
3,5.0,13,0.3,0.3,232.76313776951375,4.3299907699041416e-12,1.0078622381115565e-9
3,5.0,15,0.3,0.3,232.76313776850574,6.105285764507686e-16,1.4210854715202004e-13
3,5.0,17,0.3,0.3,232.76313776951375,4.3299907699041416e-12,1.0078622381115565e-9
3,5.0,19,0.3,0.3,232.763137769514,4.331089721341753e-12,1.0081180334964301e-9
3,5.0,21,0.3,0.3,232.76313776850574,6.105285764507686e-16,1.4210854715202004e-13
3,5.0,23,0.3,0.3,232.76313776850574,6.105285764507686e-16,1.4210854715202004e-13
3,5.0,25,0.3,0.3,232.763137769514,4.331089721341753e-12,1.0081180334964301e-9
3,5.0,27,0.3,0.3,232.76313776951378,4.3301128756194315e-12,1.007890659820987e-9
3,5.0,29,0.3,0.3,232.76313776850574,6.105285764507686e-16,1.4210854715202004e-13
3,1.0,1,0.3,0.3,1169.0750334995782,8.308905249895485e-5,0.0971454085536152
3,1.0,3,0.3,0.3,1169.170751132449,1.2211851331211749e-6,0.0014277756829415011
3,1.0,5,0.3,0.3,1169.172153312514,2.1892086008107782e-8,2.55956178989436e-5
3,1.0,7,0.3,0.3,1169.1721784116864,4.2461274582296305e-10,4.964454092259984e-7
3,1.0,9,0.3,0.3,1169.172178897833,8.80870312772849e-12,1.0298890629201196e-8
3,1.0,11,0.3,0.3,1169.1721789079124,1.8766748025737926e-13,2.1941559680271894e-10
3,1.0,13,0.3,0.3,1169.1721789049848,2.691715641701955e-12,3.147079041809775e-9
3,1.0,15,0.3,0.3,1169.1721789018366,5.384403653767938e-12,6.295294951996766e-9
3,1.0,17,0.3,0.3,1169.1721789049816,2.694438278721233e-12,3.15026227326598e-9
3,1.0,19,0.3,0.3,1169.1721789049814,2.6946327527940386e-12,3.1504896469414234e-9
3,1.0,21,0.3,0.3,1169.1721789018388,5.382458913039882e-12,6.293021215242334e-9
3,1.0,23,0.3,0.3,1169.1721789018313,5.388876557442466e-12,6.30052454653196e-9
3,1.0,25,0.3,0.3,1169.1721789112817,2.6940493305756217e-12,3.1498075259150937e-9
3,1.0,27,0.3,0.3,1169.1721789049875,2.689381952828288e-12,3.144350557704456e-9
3,1.0,29,0.3,0.3,1169.1721789018327,5.387709713005632e-12,6.299160304479301e-9
3,0.5,1,0.3,0.3,2339.7289914939006,0.00015738348821181593,0.3682926733372369
3,0.5,3,0.3,0.3,2340.0878189699833,4.044787931905828e-6,0.009465197254485247
3,0.5,5,0.3,0.3,2340.0969559678247,1.4025032864306585e-7,0.00032819941316120094
3,0.5,7,0.3,0.3,2340.0972716485826,5.349630258641651e-9,1.2518655239546206e-5
3,0.5,9,0.3,0.3,2340.0972836756264,2.100816270384346e-10,4.916114448860753e-7
3,0.5,11,0.3,0.3,2340.097284153213,5.9932820501009294e-12,1.402486304868944e-8
3,0.5,13,0.3,0.3,2340.0972841663906,3.620338010874495e-13,8.471943147014827e-10
3,0.5,15,0.3,0.3,2340.0972841735083,2.6795942475549336e-12,6.270511221373454e-9
3,0.5,17,0.3,0.3,2340.097284173536,2.6914482796893055e-12,6.298250809777528e-9
3,0.5,19,0.3,0.3,2340.0972841672433,2.3319407477452466e-15,5.4569682106375694e-12
3,0.5,21,0.3,0.3,2340.0972841735393,2.6928085784588235e-12,6.301434041233733e-9
3,0.5,23,0.3,0.3,2340.097284167241,1.3602987695180605e-15,3.183231456205249e-12
3,0.5,25,0.3,0.3,2340.09728416094,2.69125395129366e-12,6.2977960624266416e-9
3,0.5,27,0.3,0.3,2340.0972841672374,1.9432839564543723e-16,4.547473508864641e-13
3,0.5,29,0.3,0.3,2340.0972841798416,5.386005813708938e-12,1.260377757716924e-8
3,0.1,1,0.3,0.3,11705.60056688304,0.00027354352964518107,3.2028674193406914
3,0.1,3,0.3,0.3,11708.67006579124,1.1390447528535803e-5,0.13336851114036108
3,0.1,5,0.3,0.3,11708.796288095758,6.103276618026775e-7,0.007146206622564932
3,0.1,7,0.3,0.3,11708.803007375465,3.646204482591491e-8,0.0004269269156793598
3,0.1,9,0.3,0.3,11708.803407095782,2.323601997047678e-9,2.7206599042983726e-5
3,0.1,11,0.3,0.3,11708.803432491019,1.547008958806311e-10,1.8113623809767887e-6
3,0.1,13,0.3,0.3,11708.803434138641,1.398434691108495e-11,1.6373996913898736e-7
3,0.1,15,0.3,0.3,11708.803434293646,7.460016870927706e-13,8.734787115827203e-9
3,0.1,17,0.3,0.3,11708.803434301723,5.623752826480278e-14,6.584741640836e-10
3,0.1,19,0.3,0.3,11708.80343430238,1.5535228802431707e-16,1.8189894035458565e-12
3,0.1,21,0.3,0.3,11708.803434302341,3.4177503365349757e-15,4.001776687800884e-11
3,0.1,23,0.3,0.3,11708.80343430234,3.5731026245592925e-15,4.18367562815547e-11
3,0.1,25,0.3,0.3,11708.80343430234,3.5731026245592925e-15,4.18367562815547e-11
3,0.1,27,0.3,0.3,11708.803434341731,3.3607360468300515e-12,3.935019776690751e-8
3,0.1,29,0.3,0.3,11708.803434302394,1.0874660161702196e-15,1.2732925824820995e-11
4,10.0,1,0.3,0.3,0.5982982770251786,3.1634236863962555e-5,1.892730816166477e-5
4,10.0,3,0.3,0.3,0.5983172043274028,9.92362026813355e-12,5.937472735695337e-12
4,10.0,5,0.3,0.3,0.5983172043333322,1.3360146957846214e-14,7.993605777301127e-15
4,10.0,7,0.3,0.3,0.5983172043333349,8.906764638564143e-15,5.329070518200751e-15
4,10.0,9,0.3,0.3,0.598317204333334,1.0391225411658166e-14,6.217248937900877e-15
4,10.0,11,0.3,0.3,0.5983172043333305,1.6329068504034262e-14,9.769962616701378e-15
4,10.0,13,0.3,0.3,0.5983172043333251,2.5235833142598404e-14,1.509903313490213e-14
4,10.0,15,0.3,0.3,0.598317204333326,2.375137236950438e-14,1.4210854715202004e-14
4,10.0,17,0.3,0.3,0.5983172043333269,2.2266911596410358e-14,1.3322676295501878e-14
4,10.0,19,0.3,0.3,0.5983172043333296,1.7813529277128285e-14,1.0658141036401503e-14
4,10.0,21,0.3,0.3,0.5983172043333314,1.484460773094024e-14,8.881784197001252e-15
4,10.0,23,0.3,0.3,0.5983172043333393,1.4844607730940238e-15,8.881784197001252e-16
4,10.0,25,0.3,0.3,0.5983172043333349,8.906764638564143e-15,5.329070518200751e-15
4,10.0,27,0.3,0.3,0.5983172043333349,8.906764638564143e-15,5.329070518200751e-15
4,10.0,29,0.3,0.3,0.5983172043333358,7.42230386547012e-15,4.440892098500626e-15
4,5.0,1,0.3,0.3,1.27194361414191,0.000841941029545593,0.0010718039117034728
4,5.0,3,0.3,0.3,1.2730152382558173,1.4123772081404128e-7,1.797977962070263e-7
4,5.0,5,0.3,0.3,1.2730154180233946,2.3738077350917466e-11,3.021893846266721e-11
4,5.0,7,0.3,0.3,1.2730154180536188,4.186179085205954e-15,5.329070518200751e-15
4,5.0,9,0.3,0.3,1.2730154180536148,1.0465447713014885e-15,1.3322676295501878e-15
4,5.0,11,0.3,0.3,1.2730154180536122,1.0465447713014885e-15,1.3322676295501878e-15
4,5.0,13,0.3,0.3,1.2730154180536122,1.0465447713014885e-15,1.3322676295501878e-15
4,5.0,15,0.3,0.3,1.2730154180536077,4.5350273423064506e-15,5.773159728050814e-15
4,5.0,17,0.3,0.3,1.27301541805361,2.7907860568039695e-15,3.552713678800501e-15
4,5.0,19,0.3,0.3,1.2730154180536064,5.581572113607939e-15,7.105427357601002e-15
4,5.0,21,0.3,0.3,1.2730154180536126,6.976965142009924e-16,8.881784197001252e-16
4,5.0,23,0.3,0.3,1.2730154180536077,4.5350273423064506e-15,5.773159728050814e-15
4,5.0,25,0.3,0.3,1.2730154180536188,4.186179085205954e-15,5.329070518200751e-15
4,5.0,27,0.3,0.3,1.273015418053614,3.488482571004962e-16,4.440892098500626e-16
4,5.0,29,0.3,0.3,1.2730154180536104,2.4419377997034735e-15,3.1086244689504383e-15
4,1.0,1,0.3,0.3,6.071299809979313,0.03260563221116132,0.20463068138421203
4,1.0,3,0.3,0.3,6.2717015045536675,0.0006738422000812317,0.0042289868098572825
4,1.0,5,0.3,0.3,6.275828917749475,1.6184630181815676e-5,0.00010157361404949938
4,1.0,7,0.3,0.3,6.275927955395709,4.040783784454067e-7,2.5359678161862576e-6
4,1.0,9,0.3,0.3,6.275930427212192,1.0221804276324062e-8,6.415133313453225e-8
4,1.0,11,0.3,0.3,6.275930489731673,2.600175367011337e-10,1.6318519868718795e-9
4,1.0,13,0.3,0.3,6.275930491322122,6.597019691549538e-12,4.140243703432134e-11
4,1.0,15,0.3,0.3,6.275930491362718,1.2850142400358211e-13,8.064660050877137e-13
4,1.0,17,0.3,0.3,6.275930491363704,2.8587321199034785e-14,1.794120407794253e-13
4,1.0,19,0.3,0.3,6.275930491363725,3.184231321674667e-14,1.9984014443252818e-13
4,1.0,21,0.3,0.3,6.275930491363727,3.226687739296996e-14,2.0250467969162855e-13
4,1.0,23,0.3,0.3,6.2759304913637575,3.7078604723500564e-14,2.327027459614328e-13
4,1.0,25,0.3,0.3,6.275930491363743,3.481426245030969e-14,2.184918912462308e-13
4,1.0,27,0.3,0.3,6.275930491363467,9.198890484837927e-15,5.773159728050814e-14
4,1.0,29,0.3,0.3,6.275930491363465,9.481933268986786e-15,5.950795411990839e-14
4,0.5,1,0.3,0.3,11.886938734816997,0.04606387924997323,0.5739991374914339
4,0.5,3,0.3,0.3,12.44120960552387,0.001583208823181988,0.0197282667845613
4,0.5,5,0.3,0.3,12.46011850944304,6.575451011691638e-5,0.0008193628653909713
4,0.5,7,0.3,0.3,12.46090133616132,2.932054351350555e-6,3.6536147110410866e-5
4,0.5,9,0.3,0.3,12.460936188646336,1.351151985772343e-7,1.6836620950755332e-6
4,0.5,11,0.3,0.3,12.460937793423568,6.330571895512203e-9,7.888486308615938e-8
4,0.5,13,0.3,0.3,12.460937868577869,2.9938055736972826e-10,3.730562525561254e-9
4,0.5,15,0.3,0.3,12.46093787212963,1.4348917863078e-11,1.788009740266716e-10
4,0.5,17,0.3,0.3,12.460937872298285,8.142685864121516e-13,1.014655026665423e-11
4,0.5,19,0.3,0.3,12.46093787230642,1.613711554304194e-13,2.0108359422010835e-12
4,0.5,21,0.3,0.3,12.460937872306811,1.3000927009941918e-13,1.6200374375330284e-12
4,0.5,23,0.3,0.3,12.460937872306737,1.359965391171556e-13,1.694644424787839e-12
4,0.5,25,0.3,0.3,12.460937872306278,1.7277547736896493e-13,2.1529444893531036e-12
4,0.5,27,0.3,0.3,12.460937872306298,1.7120738310241493e-13,2.133404564119701e-12
4,0.5,29,0.3,0.3,12.460937872306864,1.2573264937246458e-13,1.566746732351021e-12
4,0.1,1,0.3,0.3,63.540422500931,0.050103196394820464,3.3514990844176538
4,0.1,3,0.3,0.3,66.74055148657565,0.002262905522602823,0.15137009877300045
4,0.1,5,0.3,0.3,66.88300580361259,0.00013328637486798042,0.008915781736064332
4,0.1,7,0.3,0.3,66.89133885961196,8.711451590581131e-6,0.0005827257366917138
4,0.1,9,0.3,0.3,66.89188138563996,6.009650753001697e-7,4.0199708692512104e-5
4,0.1,11,0.3,0.3,66.89191872015267,4.2833213832270714e-8,2.8651959809167238e-6
4,0.1,13,0.3,0.3,66.89192137664398,3.1200281245563407e-9,2.0870467665190517e-7
4,0.1,15,0.3,0.3,66.8919215699199,2.3065196843416154e-10,1.5428753386004246e-8
4,0.1,17,0.3,0.3,66.89192158420707,1.706613226120341e-11,1.1415863809816074e-9
4,0.1,19,0.3,0.3,66.89192158527699,1.0713601677195736e-12,7.16653403287637e-11
4,0.1,21,0.3,0.3,66.89192158535722,1.2810433891233452e-13,8.569145393266808e-12
4,0.1,23,0.3,0.3,66.89192158536252,2.0734632633240212e-13,1.3869794202037156e-11
4,0.1,25,0.3,0.3,66.89192158536369,2.247668168644277e-13,1.503508428868372e-11
4,0.1,27,0.3,0.3,66.89192158536379,2.2625393190984453e-13,1.5134560271690134e-11
4,0.1,29,0.3,0.3,66.89192158536335,2.196681367087129e-13,1.4694023775518872e-11
5,10.0,1,0.3,0.3,-0.2753739019113355,2.9929663342837464e-5,8.24160150925124e-6
5,10.0,3,0.3,0.3,-0.27536566031228027,8.911920865042865e-12,2.454036973631446e-12
5,10.0,5,0.3,0.3,-0.2753656603096877,5.031703420002485e-13,1.3855583347321954e-13
5,10.0,7,0.3,0.3,-0.27536566030968634,5.080085183656356e-13,1.3988810110276972e-13
5,10.0,9,0.3,0.3,-0.27536566030972054,3.8382865832070245e-13,1.056932319443149e-13
5,10.0,11,0.3,0.3,-0.2753656603097214,3.8060320741044443e-13,1.0480505352461478e-13
5,10.0,13,0.3,0.3,-0.2753656603097214,3.8060320741044443e-13,1.0480505352461478e-13
5,10.0,15,0.3,0.3,-0.2753656603097254,3.660886783142834e-13,1.0080825063596421e-13
5,10.0,17,0.3,0.3,-0.27536566030972676,3.612505019488964e-13,9.947598300641403e-14
5,10.0,19,0.3,0.3,-0.27536566030972276,3.757650310450574e-13,1.0347278589506459e-13
5,10.0,21,0.3,0.3,-0.27536566030972054,3.8382865832070245e-13,1.056932319443149e-13
5,10.0,23,0.3,0.3,-0.2753656603097183,3.9189228559634744e-13,1.0791367799356522e-13
5,10.0,25,0.3,0.3,-0.27536566030971876,3.9027956014121843e-13,1.0746958878371515e-13
5,10.0,27,0.3,0.3,-0.2753656603096002,8.208772566606619e-13,2.2604140781368187e-13
5,10.0,29,0.3,0.3,-0.2753656603097201,3.8544138377583145e-13,1.0613732115416497e-13
5,5.0,1,0.3,0.3,-0.5908319542189866,0.000497774697835544,0.0002939548741842657
5,5.0,3,0.3,0.3,-0.5905380411842689,7.084974481646059e-8,4.1839466558002414e-8
5,5.0,5,0.3,0.3,-0.5905379993524447,1.2941303050419853e-11,7.642331212309728e-12
5,5.0,7,0.3,0.3,-0.5905379993455515,1.2686372390062347e-12,7.491784970170556e-13
5,5.0,9,0.3,0.3,-0.5905379993454942,1.171628226657803e-12,6.918909889463976e-13
5,5.0,11,0.3,0.3,-0.5905379993455502,1.266381215463248e-12,7.478462293875054e-13
5,5.0,13,0.3,0.3,-0.59053799934556,1.2829253881118176e-12,7.576161920042068e-13
5,5.0,15,0.3,0.3,-0.590537999345556,1.2761573174828572e-12,7.536193891155563e-13
5,5.0,17,0.3,0.3,-0.5905379993455542,1.2731492860922081e-12,7.51843032276156e-13
5,5.0,19,0.3,0.3,-0.5905379993455537,1.272397278244546e-12,7.513989430663059e-13
5,5.0,21,0.3,0.3,-0.5905379993455502,1.266381215463248e-12,7.478462293875054e-13
5,5.0,23,0.3,0.3,-0.5905379993455506,1.26713322331091e-12,7.482903185973555e-13
5,5.0,25,0.3,0.3,-0.5905379993455466,1.2603651526819498e-12,7.442935157087049e-13
5,5.0,27,0.3,0.3,-0.590537999345552,1.269389246853897e-12,7.496225862269057e-13
5,5.0,29,0.3,0.3,-0.5905379993453166,8.708250875928985e-13,5.142553050063725e-13
5,1.0,1,0.3,0.3,2.7098783244295053,0.030390299869032862,0.0849352217463184
5,1.0,3,0.3,0.3,2.793511054050857,0.000466039005266983,0.00130249212496647
5,1.0,5,0.3,0.3,2.7947879186298215,9.16968004441027e-6,2.562754600221595e-5
5,1.0,7,0.3,0.3,2.794812985516657,2.0060700200041904e-7,5.606591666484917e-7
5,1.0,9,0.3,0.3,2.7948135331487354,4.661165434382822e-9,1.3027088296979628e-8
5,1.0,11,0.3,0.3,2.79481354586095,1.1266349451799913e-10,3.148734606384096e-10
5,1.0,13,0.3,0.3,2.794813546166598,3.3009390762573676e-12,9.2255092454252e-12
5,1.0,15,0.3,0.3,2.7948135461741717,5.910991317838359e-13,1.652011860642233e-12
5,1.0,17,0.3,0.3,2.7948135461743844,5.149871736858634e-13,1.439293129124053e-12
5,1.0,19,0.3,0.3,2.794813546174364,5.22296464025126e-13,1.4597212327771558e-12
5,1.0,21,0.3,0.3,2.7948135461743964,5.106969380519486e-13,1.4273027204581012e-12
5,1.0,23,0.3,0.3,2.794813546174363,5.226142592572678e-13,1.460609411196856e-12
5,1.0,25,0.3,0.3,2.794813546174372,5.194363069358493e-13,1.4517276269998547e-12
5,1.0,27,0.3,0.3,2.7948135461758272,1.271180928567389e-15,3.552713678800501e-15
5,1.0,29,0.3,0.3,2.7948135461743577,5.245210306501189e-13,1.4659384817150567e-12
5,0.5,1,0.3,0.3,8.408068913617322,0.03523528001347431,0.30708073834627037
5,0.5,3,0.3,0.3,8.706953449870698,0.0009404545441223155,0.008196202092895177
5,0.5,5,0.3,0.3,8.714861133241996,3.310542367240081e-5,0.00028851872159663117
5,0.5,7,0.3,0.3,8.715138382810485,1.293053310338001e-6,1.1269153107562602e-5
5,0.5,9,0.3,0.3,8.71514918635626,5.342505302134362e-8,4.656073322450993e-7
5,0.5,11,0.3,0.3,8.715149632035914,2.2865561531646462e-9,1.9927679062448078e-8
5,0.5,13,0.3,0.3,8.715149651106183,9.838157428446363e-11,8.574101428848735e-10
5,0.5,15,0.3,0.3,8.71514965194368,2.2848672673326106e-12,1.9912960169676808e-11
5,0.5,17,0.3,0.3,8.715149651982616,2.1827514331726072e-12,1.9023005393137282e-11
5,0.5,19,0.3,0.3,8.715149651982673,2.1892738018215496e-12,1.907984881199809e-11
5,0.5,21,0.3,0.3,8.715149651982832,2.2076179636467e-12,1.9239720927544113e-11
5,0.5,23,0.3,0.3,8.715149651985726,2.5396472926819206e-12,2.213340621892712e-11
5,0.5,25,0.3,0.3,8.715149651985755,2.5429084770063916e-12,2.2161827928357525e-11
5,0.5,27,0.3,0.3,8.715149651985769,2.5445390691686274e-12,2.2176038783072727e-11
5,0.5,29,0.3,0.3,8.715149651982806,2.2045606033425084e-12,1.921307557495311e-11
5,0.1,1,0.3,0.3,56.87474573623083,0.0487082038352154,2.9121103740881082
5,0.1,3,0.3,0.3,59.67224458400636,0.0019170020598022028,0.11461152631257931
5,0.1,5,0.3,0.3,59.78086114861456,0.00010027223531058842,0.005994961704374191
5,0.1,7,0.3,0.3,59.7864993727874,5.966822053355842e-6,0.00035673753153986354
5,0.1,9,0.3,0.3,59.786833260424906,3.8218925557931125e-7,2.284989403023019e-5
5,0.1,11,0.3,0.3,59.786854577555246,2.563713481379067e-8,1.5327636901929509e-6
5,0.1,13,0.3,0.3,59.786856004304525,1.7732059915663567e-9,1.0601441147173318e-7
5,0.1,15,0.3,0.3,59.7868561028612,1.247387176290369e-10,7.457735762272932e-9
5,0.1,17,0.3,0.3,59.786856109822885,8.296994228980416e-12,4.960512001161987e-10
5,0.1,19,0.3,0.3,59.786856110340935,3.679471464186236e-13,2.1998403099132702e-11
5,0.1,21,0.3,0.3,59.78685611035796,6.527021085694705e-13,3.90230070479447e-11
5,0.1,23,0.3,0.3,59.786856110379645,1.0154200319769768e-12,6.070877134334296e-11
5,0.1,25,0.3,0.3,59.786856110380654,1.032296160785583e-12,6.17177420281223e-11
5,0.1,27,0.3,0.3,59.78685611038009,1.0229073285610766e-12,6.115641326687182e-11
5,0.1,29,0.3,0.3,59.786856110379965,1.0207681009656195e-12,6.1028515574435e-11
6,10.0,1,0.3,0.3,1.5213881051813511,2.8013712891036743e-7,4.26197415137608e-7
6,10.0,3,0.3,0.3,1.521388531378847,5.312530923278619e-14,8.08242361927114e-14
6,10.0,5,0.3,0.3,1.5213885313787552,7.29743258692118e-15,1.1102230246251565e-14
6,10.0,7,0.3,0.3,1.5213885313787565,6.421740676490639e-15,9.769962616701378e-15
6,10.0,9,0.3,0.3,1.5213885313787552,7.29743258692118e-15,1.1102230246251565e-14
6,10.0,11,0.3,0.3,1.5213885313787654,5.837946069536944e-16,8.881784197001252e-16
6,10.0,13,0.3,0.3,1.5213885313787623,2.627075731291625e-15,3.9968028886505635e-15
6,10.0,15,0.3,0.3,1.5213885313787596,4.378459552152708e-15,6.661338147750939e-15
6,10.0,17,0.3,0.3,1.5213885313787596,4.378459552152708e-15,6.661338147750939e-15
6,10.0,19,0.3,0.3,1.5213885313787578,5.546048766060097e-15,8.43769498715119e-15
6,10.0,21,0.3,0.3,1.5213885313787667,2.918973034768472e-16,4.440892098500626e-16
6,10.0,23,0.3,0.3,1.521388531378769,1.7513838208610833e-15,2.6645352591003757e-15
6,10.0,25,0.3,0.3,1.5213885313788107,2.918973034768472e-14,4.440892098500626e-14
6,10.0,27,0.3,0.3,1.5213885313787654,5.837946069536944e-16,8.881784197001252e-16
6,10.0,29,0.3,0.3,1.5213885313788151,3.210870338245319e-14,4.884981308350689e-14
6,5.0,1,0.3,0.3,1.4965329224630421,0.0001679597485834774,0.00025139951840369434
6,5.0,3,0.3,0.3,1.4967843064740411,1.0360480441941315e-8,1.550740469369316e-8
6,5.0,5,0.3,0.3,1.496784321979197,1.5024661373414587e-12,2.248867758680717e-12
6,5.0,7,0.3,0.3,1.496784321981481,2.3438946455366357e-14,3.5083047578154947e-14
6,5.0,9,0.3,0.3,1.4967843219814827,2.4625728554372248e-14,3.68594044175552e-14
6,5.0,11,0.3,0.3,1.496784321981481,2.3438946455366357e-14,3.5083047578154947e-14
6,5.0,13,0.3,0.3,1.4967843219814672,1.4241385188070698e-14,2.1316282072803006e-14
6,5.0,15,0.3,0.3,1.4967843219814863,2.6999292752384034e-14,4.04121180963557e-14
6,5.0,17,0.3,0.3,1.4967843219814698,1.6021558336579535e-14,2.398081733190338e-14
6,5.0,19,0.3,0.3,1.496784321981472,1.75050359603369e-14,2.6201263381153694e-14
6,5.0,21,0.3,0.3,1.496784321981468,1.4834776237573644e-14,2.220446049250313e-14
6,5.0,23,0.3,0.3,1.4967843219814707,1.661494938608248e-14,2.4868995751603507e-14
6,5.0,25,0.3,0.3,1.4967843219815733,8.515161560367272e-14,1.2745360322696797e-13
6,5.0,27,0.3,0.3,1.4967843219815662,8.040448720764915e-14,1.2034817586936697e-13
6,5.0,29,0.3,0.3,1.4967843219814658,1.335129861381628e-14,1.9984014443252818e-14
6,1.0,1,0.3,0.3,5.107898523026357,0.03329681255244735,0.17593480798092287
6,1.0,3,0.3,0.3,5.281163540334533,0.0005052753380920723,0.0026697906727468634
6,1.0,5,0.3,0.3,5.283782404858395,9.63810659691451e-6,5.0926148884578026e-5
6,1.0,7,0.3,0.3,5.283832254635562,2.0371038421328886e-7,1.0763717179784749e-6
6,1.0,9,0.3,0.3,5.283833306718646,4.596782807751248e-9,2.4288634214997273e-8
6,1.0,11,0.3,0.3,5.283833330432572,1.087671311306981e-10,5.747073927864221e-10
6,1.0,13,0.3,0.3,5.283833330991757,2.9377713619403532e-12,1.552269424109909e-11
6,1.0,15,0.3,0.3,5.283833331005447,3.469451330917714e-13,1.8332002582610585e-12
6,1.0,17,0.3,0.3,5.2838333310056935,3.0021512001061226e-13,1.5862866575844237e-12
6,1.0,19,0.3,0.3,5.283833331005695,2.9987893286614347e-13,1.5845103007450234e-12
6,1.0,21,0.3,0.3,5.28383333100542,3.5198794025880296e-13,1.8598456108520622e-12
6,1.0,23,0.3,0.3,5.283833331005689,3.0105558787178417e-13,1.5907275496829243e-12
6,1.0,25,0.3,0.3,5.283833331005797,2.8054817205918916e-13,1.482369782479509e-12
6,1.0,27,0.3,0.3,5.283833331005792,2.815567334925955e-13,1.4876988529977098e-12
6,1.0,29,0.3,0.3,5.283833331005804,2.7937151705354846e-13,1.4761525335416081e-12
6,0.5,1,0.3,0.3,10.232302536049827,0.052186876384173526,0.5633936630220564
6,0.5,3,0.3,0.3,10.779062119481974,0.0015408065661702889,0.01663407958990959
6,0.5,5,0.3,0.3,10.795102548740335,5.49895366266362e-5,0.0005936503315489006
6,0.5,7,0.3,0.3,10.795673118012324,2.137987132464849e-6,2.308105955961537e-5
6,0.5,9,0.3,0.3,10.795695256472928,8.73124750782249e-8,9.425989553335512e-7
6,0.5,11,0.3,0.3,10.795696159287504,3.6852074661089983e-9,3.978438023466424e-8
6,0.5,13,0.3,0.3,10.79569619734694,1.597806858946053e-10,1.724943743397489e-9
6,0.5,15,0.3,0.3,10.795696198991038,7.488683544256698e-12,8.08455524747842e-11
6,0.5,17,0.3,0.3,10.795696199063526,7.741750763694798e-13,8.357758929378178e-12
6,0.5,19,0.3,0.3,10.795696199067091,4.439371638777591e-13,4.792610752701876e-12
6,0.5,21,0.3,0.3,10.795696199067283,4.261665138782046e-13,4.600764214046649e-12
6,0.5,23,0.3,0.3,10.795696199067695,3.8799252499027274e-13,4.1886494273057906e-12
6,0.5,25,0.3,0.3,10.79569619906772,3.8568892221255273e-13,4.163780431554187e-12
6,0.5,27,0.3,0.3,10.795696199067722,3.8552437915700133e-13,4.162004074714787e-12
6,0.5,29,0.3,0.3,10.795696199067672,3.9013158471244135e-13,4.211742066217994e-12
