i,H,M,γu,γd,energy,error_r,error_a
1,5.0,9,-0.6,-0.6,-0.023535654669029793,1.1792990679860748e-15,2.7755575615628914e-17
1,5.0,11,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,13,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,15,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,17,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,19,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,21,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,23,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,25,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,27,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,29,-0.6,-0.6,-0.023535654669029765,0.0,0.0
1,5.0,1,0.95,0.95,0.00026886014319207896,0.5731215066685243,0.0003609681273629012
1,5.0,3,0.95,0.95,0.0006291924670723398,0.0010094870496685027,6.358034826403625e-7
1,5.0,5,0.95,0.95,0.0006298271956138857,1.7067209344584225e-6,1.0749410944699278e-9
1,5.0,7,0.95,0.95,0.000629828268739363,2.8827176962201244e-9,1.8156171011085576e-12
1,5.0,9,0.95,0.95,0.0006298282705481523,1.0840846498408618e-11,6.827871601444713e-15
1,5.0,11,0.95,0.95,0.0006298282705514135,5.6627998985589734e-12,3.566591466608315e-15
1,5.0,13,0.95,0.95,0.0006298282705508029,6.632306495977631e-12,4.1772141301521515e-15
1,5.0,15,0.95,0.95,0.000629828270550914,6.456032569174238e-12,4.066191827689636e-15
1,5.0,17,0.95,0.95,0.0006298282705508168,6.610272255127206e-12,4.163336342344337e-15
1,5.0,19,0.95,0.95,0.000629828270551247,5.927210788764062e-12,3.733124920302089e-15
1,5.0,21,0.95,0.95,0.0006298282705513858,5.7068683802598216e-12,3.594347042223944e-15
1,5.0,23,0.95,0.95,0.0006298282705518993,4.891601468794133e-12,3.0808688933348094e-15
1,5.0,25,0.95,0.95,0.0006298282705525932,3.789889426272932e-12,2.3869795029440866e-15
1,5.0,27,0.95,0.95,0.0006298282705527181,3.5915812586191156e-12,2.2620794126737565e-15
1,5.0,29,0.95,0.95,0.0006298282705508307,6.588238014276783e-12,4.1494585545365226e-15
1,5.0,1,0.95,-0.95,-0.02047867791348626,0.01622633763517789,0.0003377747899323824
1,5.0,3,0.95,-0.95,-0.02081705004243925,2.869552411829092e-5,5.973390206082119e-7
1,5.0,5,0.95,-0.95,-0.020816451693231014,4.8528327202756716e-8,1.0101876279922095e-9
1,5.0,7,0.95,-0.95,-0.020816452705121558,8.180623329937622e-11,1.7029155863212964e-12
1,5.0,9,0.95,-0.95,-0.0208164527034157,1.4133488818551163e-13,2.942091015256665e-15
1,5.0,11,0.95,-0.95,-0.0208164527034186,2.0000220026251644e-15,4.163336342344337e-17
1,5.0,13,0.95,-0.95,-0.020816452703418684,2.0000220026251644e-15,4.163336342344337e-17
1,5.0,15,0.95,-0.95,-0.020816452703418656,6.666740008750548e-16,1.3877787807814457e-17
1,5.0,17,0.95,-0.95,-0.020816452703418697,2.6666960035002193e-15,5.551115123125783e-17
1,5.0,19,0.95,-0.95,-0.02081645270341856,4.000044005250329e-15,8.326672684688674e-17
1,5.0,21,0.95,-0.95,-0.02081645270341871,3.333370004375274e-15,6.938893903907228e-17
1,5.0,23,0.95,-0.95,-0.020816452703418517,6.000066007875493e-15,1.249000902703301e-16
1,5.0,25,0.95,-0.95,-0.020816452703418697,2.6666960035002193e-15,5.551115123125783e-17
1,5.0,27,0.95,-0.95,-0.020816452703418503,6.666740008750548e-15,1.3877787807814457e-16
1,5.0,29,0.95,-0.95,-0.02081645270341867,1.3333480017501096e-15,2.7755575615628914e-17
1,5.0,1,-0.95,-0.95,-0.02907399917756172,0.011406358120976864,0.0003278884337294119
1,5.0,3,-0.95,-0.95,-0.028746691667592125,2.0208777632407368e-5,5.809237598186634e-7
