i,H,rr,energy,error_r,error_a
4,0.5,1.0,-0.018719131684037108,0.008363767443234903,0.00015788296050952763
4,0.5,2.0,-0.018876723126900235,1.5442995192311313e-5,2.915176464009239e-7
4,0.5,3.0,-0.018877014100556217,2.8817608553394955e-8,5.439904186832489e-10
4,0.5,4.0,-0.01887701464355022,5.2784551743094376e-11,9.964147562602221e-13
4,0.5,5.0,-0.018877014644569413,1.2065954107926426e-12,2.2776919239575477e-14
4,0.5,6.0,-0.01887701464457787,1.6546806524548608e-12,3.123543090843839e-14
4,0.5,7.0,-0.0188770146445801,1.7726752074782997e-12,3.346281585159261e-14
4,0.5,8.0,-0.018877014644584137,1.9866092605114507e-12,3.7501252103666616e-14
4,0.5,9.0,-0.01887701464458824,2.2040353642384417e-12,4.160560784782774e-14
4,0.5,10.0,-0.018877014644595316,2.578787541330018e-12,4.867981018286116e-14
4,0.1,0.0,2.748072534599046,146.40505951002166,2.7669719631599183
4,0.1,1.0000000000000002,-0.01869661344512939,0.010731282963911692,0.00020281511574295544
4,0.1,2.0,-0.01889905474674525,1.9779123262354542e-5,3.73814127093558e-7
4,0.1,3.0,-0.018899427863376422,3.6905661982536025e-8,6.97495922130642e-10
4,0.1,4.0,-0.0188994285595944,6.7618077713854e-11,1.2779430291764982e-12
4,0.1,5.0,-0.0188994285608937,1.1298990295127122e-12,2.1354445989274495e-14
4,0.1,6.0,-0.01889942856090072,1.5014531539211166e-12,2.837660662002861e-14
4,0.1,7.000000000000002,-0.018899428560907233,1.8460218750251556e-12,3.4888758548845544e-14
4,0.1,8.000000000000002,-0.018899428560910068,1.9960019736623426e-12,3.772329670859165e-14
4,0.1,9.000000000000002,-0.018899428560918672,2.4512659205659213e-12,4.632752514943661e-14
4,0.1,10.000000000000002,-0.018899428560922995,2.679999339050542e-12,5.0650456051570814e-14
5,10.0,0.0,-0.00850161339628867,0.07694028105103111,0.0007086394419230681
5,10.0,2.0,-0.009210250073030737,3.0022856586182465e-7,2.7651810008411104e-9
5,10.0,2.0,-0.009210250073030737,3.0022856586182465e-7,2.7651810008411104e-9
5,10.0,4.0,-0.009210252838230206,2.0051421442665637e-12,1.8467866125249088e-14
5,10.0,4.0,-0.009210252838230275,2.012676024199934e-12,1.853725506428816e-14
5,10.0,6.0,-0.009210252838251557,4.3233169997646725e-12,3.981884266757163e-14
5,10.0,6.0,-0.009210252838251918,4.362493175418199e-12,4.0179665150574806e-14
5,10.0,8.0,-0.009210252838268807,6.196239551200583e-12,5.7068932912685e-14
5,10.0,8.0,-0.009210252838263894,5.6628408519179505e-12,5.215619602871868e-14
5,10.0,10.0,-0.00921025283827658,7.040222450736416e-12,6.484222880853707e-14
5,10.0,10.0,-0.009210252838269947,6.319983529106194e-12,5.820864623640176e-14
5,5.0,0.0,-0.008756261348961422,0.44913259706706515,0.007139145244968859
5,5.0,1.0,-0.015881490239858638,0.0008754953193180209,1.3916354071642767e-5
5,5.0,2.0,-0.01589538041447444,1.646982459024798e-6,2.6179455839270283e-8
5,5.0,3.0,-0.015895406545032485,3.0762217528631328e-9,4.8897795534852406e-11
5,5.0,4.0,-0.015895406593863837,4.18003642651301e-12,6.644337857686367e-14
5,5.0,5.0,-0.01589540659395745,1.7092509663215174e-12,2.7169239080748753e-14
5,5.0,6.0,-0.01589540659396613,2.2553556678585416e-12,3.5849795354536695e-14
5,5.0,7.0,-0.015895406593979287,3.083025143569331e-12,4.90059381963448e-14
5,5.0,8.0,-0.01589540659397242,2.651074222569423e-12,4.21399026784286e-14
5,5.0,9.0,-0.01589540659397872,3.0474475790807083e-12,4.844041834317636e-14
5,5.0,10.0,-0.015895406593979883,3.1205671134591667e-12,4.960268307208082e-14
5,1.0,0.0,0.1797176847191707,10.773192984529881,0.19810652498904446
5,1.0,1.0,-0.018265431106857306,0.006711090052732987,0.0001234091630164455
5,1.0,2.0,-0.018388610619371387,1.2488579975372867e-5,2.2965050236467555e-7
5,1.0,3.0,-0.01838883984110521,2.33167799171883e-8,4.287685415049758e-10
5,1.0,4.0,-0.018388840269094132,4.239633457748497e-11,7.796194245734966e-13
5,1.0,5.0,-0.018388840269899395,1.3944698004636706e-12,2.5642682421889162e-14
5,1.0,6.0,-0.01838884026990587,1.7465305023531591e-12,3.2116670434234607e-14
5,1.0,7.0,-0.018388840269909106,1.9225608532979036e-12,3.535366444040733e-14
5,1.0,8.0,-0.018388840269914802,2.2323591772542484e-12,4.105049633551516e-14
5,1.0,9.0,-0.018388840269921457,2.5942307883067883e-12,4.7704895589362195e-14
5,1.0,10.0,-0.018388840269925898,2.835730090781893e-12,5.214578768786282e-14
5,0.5,0.0,0.468123955029653,26.344690877634743,0.48659425152250724
5,0.5,1.0,-0.018302929777947854,0.00906139839017625,0.00016736671490642785
5,0.5,2.0,-0.0184699855742422,1.6833439149307396e-5,3.1091861208212834e-7
5,0.5,3.0,-0.018470295912401354,3.142629188450791e-8,5.804529287778415e-10
5,0.5,4.0,-0.018470296491789648,5.764035742947428e-11,1.064634491676486e-12
5,0.5,5.0,-0.018470296492878197,1.2947760664842802e-12,2.3914897839816263e-14
5,0.5,6.0,-0.018470296492885042,1.6653829400042982e-12,3.0760116676020743e-14
5,0.5,7.0,-0.018470296492892738,2.082010433905667e-12,3.845535001545386e-14
5,0.5,8.0,-0.01847029649289443,2.1736759961346425e-12,4.0148440128007223e-14
5,0.5,9.0,-0.018470296492901113,2.5354544241121155e-12,4.6830594957469884e-14
5,0.5,10.0,-0.01847029649290441,2.7139017276316377e-12,5.012656956182582e-14
5,0.1,0.0,2.7784989682186056,151.21827575735733,2.796995379219266
5,0.1,1.0000000000000002,-0.01828172633348186,0.011606828328521316,0.0002146846671784372
5,0.1,2.0,-0.0184960126642369,2.1535876521155526e-5,3.9833642339476283e-7
5,0.1,3.0,-0.018496410257044703,4.020323687047401e-8,7.436155927131871e-10
5,0.1,4.0,-0.018496410999291384,7.400959722444823e-11,1.368911928256722e-12
5,0.1,5.0,-0.01849641100068302,1.2286101089819494e-12,2.2724877535296173e-14
5,0.1,6.0,-0.018496411000691215,1.6716600444652111e-12,3.091971123581061e-14
5,0.1,7.000000000000002,-0.01849641100069737,2.0044164312337575e-12,3.707451012857632e-14
5,0.1,8.000000000000002,-0.01849641100069798,2.037429466223196e-12,3.768513279212016e-14
5,0.1,9.000000000000002,-0.01849641100070268,2.2914047467669456e-12,4.238276396506535e-14
5,0.1,10.000000000000002,-0.018496411000708965,2.6312889479082117e-12,4.86694018420053e-14
6,10.0,0.0,-0.014650759322830671,0.027501237254132054,0.00039212994931966255
6,10.0,2.0,-0.014258630617303326,8.723084700657003e-8,1.2437923174041243e-9
6,10.0,2.0,-0.014258630617303465,8.723085673947454e-8,1.2437924561820024e-9
6,10.0,4.0,-0.014258629373541047,2.1066871803133064e-12,3.003847171001439e-14
6,10.0,4.0,-0.014258629373541117,2.1115536325662824e-12,3.0107860649053464e-14
6,10.0,6.0,-0.014258629373551738,2.856485811190582e-12,4.0729572492459454e-14
6,10.0,6.0,-0.014258629373553084,2.950894984898316e-12,4.2075717909817456e-14
6,10.0,8.0,-0.014258629373570761,4.19062369634395e-12,5.975255013002112e-14
6,10.0,8.0,-0.014258629373556342,3.179374918175539e-12,4.53335285977019e-14
6,10.0,10.0,-0.01425862937356745,3.958372262570671e-12,5.6440963014381396e-14
6,10.0,10.0,-0.014258629373566853,3.916520773195077e-12,5.5844218138645374e-14
6,5.0,0.0,-0.03043161388093232,0.02811885709227649,0.0008322989077599145
6,5.0,1.0,-0.029600862396642544,5.2279029820149434e-5,1.547423470138476e-6
6,5.0,2.0,-0.02959931783329071,9.662785466416962e-8,2.860118305386683e-9
6,5.0,3.0,-0.029599314978525387,1.8084817001492559e-10,5.352981946593616e-12
6,5.0,4.0,-0.029599314973203065,1.0358179823486657e-12,3.065950271441409e-14
6,5.0,5.0,-0.029599314973196518,8.146356203828478e-13,2.411265631607762e-14
6,5.0,6.0,-0.029599314973200754,9.577536193019065e-13,2.834885104441298e-14
6,5.0,7.0,-0.029599314973206024,1.1358013182028483e-12,3.361894096443052e-14
6,5.0,8.0,-0.029599314973210344,1.28173244732179e-12,3.793840241961277e-14
6,5.0,9.0,-0.029599314973213324,1.3824190657259435e-12,4.0918657351340926e-14
6,5.0,10.0,-0.029599314973221283,1.6513074273314474e-12,4.8877568659122517e-14
6,1.0,0.0,0.05355354181936342,2.2166729342912057,0.09756992478473446
6,1.0,1.0,-0.043998177147198676,0.0004136145895196918,1.8205818172363497e-5
6,1.0,2.0,-0.04401635145717622,7.158288049681118e-7,3.1508194817120305e-8
6,1.0,3.0,-0.04401638290687163,1.3290371167862739e-9,5.849940670765719e-11
6,1.0,4.0,-0.044016382965274596,2.1910861336853054e-12,9.644368637040657e-14
6,1.0,5.0,-0.0440163829653864,3.4902256996757076e-13,1.5362711103250604e-14
6,1.0,6.0,-0.0440163829653886,3.989955395609402e-13,1.7562340470789195e-14
6,1.0,7.0,-0.04401638296539468,5.370911905508192e-13,2.3640811530611927e-14
6,1.0,8.0,-0.04401638296539715,5.932122541951078e-13,2.61110577604029e-14
6,1.0,9.0,-0.044016382965398886,6.326231134958724e-13,2.7845781236379707e-14
6,1.0,10.0,-0.044016382965404194,7.532203429562118e-13,3.315403507286874e-14
6,0.5,0.0,0.2159503241632756,5.8214231609116025,0.2607400712889863
6,0.5,1.0,-0.044763093759912345,0.0005950773895546132,2.665336579837918e-5
6,0.5,2.0,-0.044789701407684575,1.0207252570825813e-6,4.571802614955489e-8
6,0.5,3.0,-0.044789747040878646,1.8940066489651333e-9,8.483207886156308e-11
6,0.5,4.0,-0.04478974712556549,3.2425065718982614e-12,1.452310494087783e-13
6,0.5,5.0,-0.044789747125725275,3.2487034310896583e-13,1.4550860516493458e-14
6,0.5,6.0,-0.04478974712573025,4.359490441147495e-13,1.952604744559494e-14
6,0.5,7.0,-0.04478974712573205,4.760737073790424e-13,2.1323220966706913e-14
6,0.5,8.0,-0.04478974712573704,5.87462251344396e-13,2.631228568361621e-14
6,0.5,9.0,-0.04478974712574071,6.694157141506157e-13,2.9982960558783134e-14
6,0.5,10.0,-0.044789747125743976,7.423837311293105e-13,3.325117958752344e-14
6,0.1,0.0,1.5181138499791433,34.70204193607843,1.5631590093454066
6,0.1,1.0000000000000002,-0.04500994242715809,0.0007818140639463544,3.5216939105249534e-5
6,0.1,2.0,-0.045045099499601504,1.3290365197609608e-6,5.986666183621647e-8
