H,r,Lz,γu,γd,M,error_r
5.0,0.0,5.0,1.0,1.0,70,256.46593562328513
5.0,0.0,5.0,1.0,1.0,75,276.22965736125576
5.0,0.0,5.0,1.0,1.0,80,293.0735294062859
5.0,0.0,5.0,1.0,1.0,85,312.83706540174626
5.0,0.0,5.0,1.0,1.0,90,329.681123306222
5.0,0.0,5.0,1.0,1.0,95,349.44451246900957
5.0,0.0,5.0,1.0,1.0,100,366.28871728804387
5.0,0.25,7.5,1.0,1.0,0,1.3276962002919876
5.0,0.25,7.5,1.0,1.0,5,13.499234596752713
5.0,0.25,7.5,1.0,1.0,10,27.519431239587917
5.0,0.25,7.5,1.0,1.0,15,39.79695056063672
5.0,0.25,7.5,1.0,1.0,20,50.08611626781351
5.0,0.25,7.5,1.0,1.0,25,62.382243034113785
5.0,0.25,7.5,1.0,1.0,30,76.41612666185169
5.0,0.25,7.5,1.0,1.0,35,89.88113837808207
5.0,0.25,7.5,1.0,1.0,40,103.91675263755707
5.0,0.25,7.5,1.0,1.0,45,116.2075896540618
5.0,0.25,7.5,1.0,1.0,50,126.501964584079
5.0,0.25,7.5,1.0,1.0,55,138.79735762291466
5.0,0.25,7.5,1.0,1.0,60,152.8318335055862
5.0,0.25,7.5,1.0,1.0,65,166.29432492280634
5.0,0.25,7.5,1.0,1.0,70,180.32985783189807
5.0,0.25,7.5,1.0,1.0,75,192.62243970119997
5.0,0.25,7.5,1.0,1.0,80,202.9178868617264
5.0,0.25,7.5,1.0,1.0,85,215.2130629961796
5.0,0.25,7.5,1.0,1.0,90,229.24770013092314
5.0,0.25,7.5,1.0,1.0,95,242.7092493723318
5.0,0.25,7.5,1.0,1.0,100,256.7446543485712
5.0,0.5,10.0,1.0,1.0,0,1.3583637845297036
5.0,0.5,10.0,1.0,1.0,5,5.551885075938279
5.0,0.5,10.0,1.0,1.0,10,13.265113405871057
5.0,0.5,10.0,1.0,1.0,15,18.978004645346992
5.0,0.5,10.0,1.0,1.0,20,26.69544990762315
5.0,0.5,10.0,1.0,1.0,25,32.40909843380591
5.0,0.5,10.0,1.0,1.0,30,40.126981277204905
5.0,0.5,10.0,1.0,1.0,35,45.84079439556273
5.0,0.5,10.0,1.0,1.0,40,53.55880857172466
5.0,0.5,10.0,1.0,1.0,45,59.272683159202856
5.0,0.5,10.0,1.0,1.0,50,66.99075379016881
5.0,0.5,10.0,1.0,1.0,55,72.70465786672212
5.0,0.5,10.0,1.0,1.0,60,80.42275784675662
5.0,0.5,10.0,1.0,1.0,65,86.1366783124004
5.0,0.5,10.0,1.0,1.0,70,93.85479547968082
5.0,0.5,10.0,1.0,1.0,75,99.56872598573369
5.0,0.5,10.0,1.0,1.0,80,107.28685407792737
5.0,0.5,10.0,1.0,1.0,85,113.00079117732425
5.0,0.5,10.0,1.0,1.0,90,120.71892664323262
5.0,0.5,10.0,1.0,1.0,95,126.4328683038156
5.0,0.5,10.0,1.0,1.0,100,134.15100898018235
5.0,0.75,12.5,1.0,1.0,0,1.3629334350912443
5.0,0.75,12.5,1.0,1.0,5,9.2740813389832
5.0,0.75,12.5,1.0,1.0,10,15.280216583358705
5.0,0.75,12.5,1.0,1.0,15,24.539129702978382
5.0,0.75,12.5,1.0,1.0,20,30.561754834935478
5.0,0.75,12.5,1.0,1.0,25,39.81809813432988
5.0,0.75,12.5,1.0,1.0,30,45.84439386560831
5.0,0.75,12.5,1.0,1.0,35,55.0994078193997
5.0,0.75,12.5,1.0,1.0,40,61.127308052760434
5.0,0.75,12.5,1.0,1.0,45,70.38153376859468
5.0,0.75,12.5,1.0,1.0,50,76.4103322935266
5.0,0.75,12.5,1.0,1.0,55,85.66403912815024
5.0,0.75,12.5,1.0,1.0,60,91.69341155827625
5.0,0.75,12.5,1.0,1.0,65,100.94675157942085
5.0,0.75,12.5,1.0,1.0,70,106.9765222641994
5.0,0.75,12.5,1.0,1.0,75,116.22958943265421
5.0,0.75,12.5,1.0,1.0,80,122.25965262034902
5.0,0.75,12.5,1.0,1.0,85,131.5125089696334
5.0,0.75,12.5,1.0,1.0,90,137.54279607638767
5.0,0.75,12.5,1.0,1.0,95,146.79548467800475
5.0,0.75,12.5,1.0,1.0,100,152.8259487022167
5.0,1.0,15.0,1.0,1.0,0,1.3637224999073896
5.0,1.0,15.0,1.0,1.0,5,5.709564831283828
5.0,1.0,15.0,1.0,1.0,10,12.90433317154516
5.0,1.0,15.0,1.0,1.0,15,19.96056332983479
5.0,1.0,15.0,1.0,1.0,20,22.203394494224202
5.0,1.0,15.0,1.0,1.0,25,29.278764787171916
5.0,1.0,15.0,1.0,1.0,30,36.57729254219763
5.0,1.0,15.0,1.0,1.0,35,42.201083754347565
5.0,1.0,15.0,1.0,1.0,40,49.4891044321801
5.0,1.0,15.0,1.0,1.0,45,56.56166982359629
5.0,1.0,15.0,1.0,1.0,50,58.80993071445344
5.0,1.0,15.0,1.0,1.0,55,65.88635710773235
5.0,1.0,15.0,1.0,1.0,60,73.1841969079396
5.0,1.0,15.0,1.0,1.0,65,78.8007022388173
5.0,1.0,15.0,1.0,1.0,70,86.09328093798341
5.0,1.0,15.0,1.0,1.0,75,93.1678744004256
5.0,1.0,15.0,1.0,1.0,80,95.41727881512409
5.0,1.0,15.0,1.0,1.0,85,102.49395084913256
5.0,1.0,15.0,1.0,1.0,90,109.79156136367878
5.0,1.0,15.0,1.0,1.0,95,115.40538028571726
5.0,1.0,15.0,1.0,1.0,100,122.69949678016408
5.0,1.25,17.5,1.0,1.0,0,1.3638705761646825
5.0,1.25,17.5,1.0,1.0,5,5.0888923654668385
5.0,1.25,17.5,1.0,1.0,10,12.262096883323762
5.0,1.25,17.5,1.0,1.0,15,15.282766739083637
5.0,1.25,17.5,1.0,1.0,20,19.496106073796685
5.0,1.25,17.5,1.0,1.0,25,28.747670619932794
5.0,1.25,17.5,1.0,1.0,30,30.570445751960165
5.0,1.25,17.5,1.0,1.0,35,39.82002117374751
5.0,1.25,17.5,1.0,1.0,40,44.033030596268944
5.0,1.25,17.5,1.0,1.0,45,47.10641494106495
5.0,1.25,17.5,1.0,1.0,50,55.32839274316265
5.0,1.25,17.5,1.0,1.0,55,59.324341701514655
5.0,1.25,17.5,1.0,1.0,60,65.15530365603183
5.0,1.25,17.5,1.0,1.0,65,70.57848276743074
5.0,1.25,17.5,1.0,1.0,70,76.41074850286931
5.0,1.25,17.5,1.0,1.0,75,80.40595282521227
5.0,1.25,17.5,1.0,1.0,80,88.6281097221682
5.0,1.25,17.5,1.0,1.0,85,91.69871158937889
5.0,1.25,17.5,1.0,1.0,90,95.91129406369858
5.0,1.25,17.5,1.0,1.0,95,105.15663050791989
5.0,1.25,17.5,1.0,1.0,100,106.98635844962634
5.0,1.5,20.0,1.0,1.0,0,1.3638996859639525
5.0,1.5,20.0,1.0,1.0,5,2.6809565118696077
5.0,1.5,20.0,1.0,1.0,10,5.378346415329408
5.0,1.5,20.0,1.0,1.0,15,8.241418885583244
5.0,1.5,20.0,1.0,1.0,20,13.259870389144707
5.0,1.5,20.0,1.0,1.0,25,16.11306112293243
5.0,1.5,20.0,1.0,1.0,30,18.81046062466124
5.0,1.5,20.0,1.0,1.0,35,21.66975769206987
5.0,1.5,20.0,1.0,1.0,40,26.69008332290967
5.0,1.5,20.0,1.0,1.0,45,29.54518096466873
5.0,1.5,20.0,1.0,1.0,50,32.242580793283814
5.0,1.5,20.0,1.0,1.0,55,35.10099115650835
5.0,1.5,20.0,1.0,1.0,60,40.12157401425818
5.0,1.5,20.0,1.0,1.0,65,42.9773017565039
5.0,1.5,20.0,1.0,1.0,70,45.67470166363319
5.0,1.5,20.0,1.0,1.0,75,48.532716083653966
5.0,1.5,20.0,1.0,1.0,80,53.5533810653502
5.0,1.5,20.0,1.0,1.0,85,56.40942281973231
5.0,1.5,20.0,1.0,1.0,90,59.10682275730323
5.0,1.5,20.0,1.0,1.0,95,61.964612879405216
5.0,1.5,20.0,1.0,1.0,100,66.98531416833193
5.0,1.75,22.5,1.0,1.0,0,1.3639055582265152
5.0,1.75,22.5,1.0,1.0,5,5.023865765529497
5.0,1.75,22.5,1.0,1.0,10,9.523473467713302
5.0,1.75,22.5,1.0,1.0,15,13.482415451776095
5.0,1.75,22.5,1.0,1.0,20,15.283131792455228
5.0,1.75,22.5,1.0,1.0,25,19.275052555639064
5.0,1.75,22.5,1.0,1.0,30,24.771856079464808
5.0,1.75,22.5,1.0,1.0,35,28.76859338713262
5.0,1.75,22.5,1.0,1.0,40,33.313821802515726
5.0,1.75,22.5,1.0,1.0,45,39.82011656387267
5.0,1.75,22.5,1.0,1.0,50,44.055661950631446
5.0,1.75,22.5,1.0,1.0,55,45.85114967908717
5.0,1.75,22.5,1.0,1.0,60,49.8498239903016
5.0,1.75,22.5,1.0,1.0,65,55.31884644140307
5.0,1.75,22.5,1.0,1.0,70,59.31237597556483
5.0,1.75,22.5,1.0,1.0,75,61.10825207494709
5.0,1.75,22.5,1.0,1.0,80,65.34490869821052
5.0,1.75,22.5,1.0,1.0,85,71.85401839881662
5.0,1.75,22.5,1.0,1.0,90,76.41077159514222
5.0,1.75,22.5,1.0,1.0,95,80.41037425372916
5.0,1.75,22.5,1.0,1.0,100,85.89198181359635
5.0,2.0,25.0,1.0,1.0,0,1.363906759621464
5.0,2.0,25.0,1.0,1.0,5,5.54225294546511
5.0,2.0,25.0,1.0,1.0,10,7.296857482778791
5.0,2.0,25.0,1.0,1.0,15,12.645287259549532
5.0,2.0,25.0,1.0,1.0,20,14.61490260808904
5.0,2.0,25.0,1.0,1.0,25,19.96101558158391
5.0,2.0,25.0,1.0,1.0,30,21.935266222561637
5.0,2.0,25.0,1.0,1.0,35,27.279851046343705
5.0,2.0,25.0,1.0,1.0,40,29.256208010542004
5.0,2.0,25.0,1.0,1.0,45,34.59982196578315
5.0,2.0,25.0,1.0,1.0,50,36.57738081039085
5.0,2.0,25.0,1.0,1.0,55,41.92033353765121
5.0,2.0,25.0,1.0,1.0,60,43.89866904168503
5.0,2.0,25.0,1.0,1.0,65,49.24114463172947
5.0,2.0,25.0,1.0,1.0,70,51.220023205827374
5.0,2.0,25.0,1.0,1.0,75,56.562138947079
5.0,2.0,25.0,1.0,1.0,80,58.54141856557964
5.0,2.0,25.0,1.0,1.0,85,63.883253492487164
5.0,2.0,25.0,1.0,1.0,90,65.86284138287576
5.0,2.0,25.0,1.0,1.0,95,71.20445118244196
5.0,2.0,25.0,1.0,1.0,100,73.18428341708675
5.0,2.25,27.5,1.0,1.0,0,1.3639070072744666
5.0,2.25,27.5,1.0,1.0,5,2.6679427534224747
5.0,2.25,27.5,1.0,1.0,10,5.400427077160001
5.0,2.25,27.5,1.0,1.0,15,9.499752292280684
5.0,2.25,27.5,1.0,1.0,20,13.481444425487199
5.0,2.25,27.5,1.0,1.0,25,15.281087531151913
5.0,2.25,27.5,1.0,1.0,30,19.283328025912773
5.0,2.25,27.5,1.0,1.0,35,24.766032064328016
5.0,2.25,27.5,1.0,1.0,40,28.755106988937857
5.0,2.25,27.5,1.0,1.0,45,30.568060180175873
5.0,2.25,27.5,1.0,1.0,50,34.58994179501155
5.0,2.25,27.5,1.0,1.0,55,39.820120828911136
5.0,2.25,27.5,1.0,1.0,60,42.78709600979091
5.0,2.25,27.5,1.0,1.0,65,44.04460842034782
5.0,2.25,27.5,1.0,1.0,70,45.85314319316003
5.0,2.25,27.5,1.0,1.0,75,49.83949348598371
5.0,2.25,27.5,1.0,1.0,80,55.32030556628556
5.0,2.25,27.5,1.0,1.0,85,59.3133658768565
5.0,2.25,27.5,1.0,1.0,90,61.13320695453595
5.0,2.25,27.5,1.0,1.0,95,65.13127736918916
5.0,2.25,27.5,1.0,1.0,100,70.61009485728152
5.0,2.5,30.0,1.0,1.0,0,1.3639070585296875
5.0,2.5,30.0,1.0,1.0,5,1.0880904124128794
5.0,2.5,30.0,1.0,1.0,10,2.6920719117439913
5.0,2.5,30.0,1.0,1.0,15,5.372976772844891
5.0,2.5,30.0,1.0,1.0,20,8.059144629763518
5.0,2.5,30.0,1.0,1.0,25,10.740077093559712
5.0,2.5,30.0,1.0,1.0,30,13.259861363552307
5.0,2.5,30.0,1.0,1.0,35,13.611868651391468
5.0,2.5,30.0,1.0,1.0,40,16.12417486047869
5.0,2.5,30.0,1.0,1.0,45,18.80509811701378
5.0,2.5,30.0,1.0,1.0,50,21.491265981236154
5.0,2.5,30.0,1.0,1.0,55,24.17219537659104
5.0,2.5,30.0,1.0,1.0,60,26.69007406894715
5.0,2.5,30.0,1.0,1.0,65,27.042154932809858
5.0,2.5,30.0,1.0,1.0,70,29.556294545079034
5.0,2.5,30.0,1.0,1.0,75,32.23721947579239
5.0,2.5,30.0,1.0,1.0,80,34.923387340577186
5.0,2.5,30.0,1.0,1.0,85,37.60431585900148
5.0,2.5,30.0,1.0,1.0,90,40.12156468511829
5.0,2.5,30.0,1.0,1.0,95,40.47365917715414
5.0,2.5,30.0,1.0,1.0,100,42.988415277730056
5.0,2.75,32.5,1.0,1.0,0,1.3639070691600472
5.0,2.75,32.5,1.0,1.0,5,0.13037542784031678
5.0,2.75,32.5,1.0,1.0,10,5.081365391183039
5.0,2.75,32.5,1.0,1.0,15,9.516745097069352
5.0,2.75,32.5,1.0,1.0,20,13.502470726663702
5.0,2.75,32.5,1.0,1.0,25,13.508813680710752
5.0,2.75,32.5,1.0,1.0,30,15.282654650059294
5.0,2.75,32.5,1.0,1.0,35,19.28336452362701
5.0,2.75,32.5,1.0,1.0,40,24.773805939148545
5.0,2.75,32.5,1.0,1.0,45,26.012787568406406
5.0,2.75,32.5,1.0,1.0,50,28.75174880947155
5.0,2.75,32.5,1.0,1.0,55,30.566281018815236
5.0,2.75,32.5,1.0,1.0,60,34.56729008861965
5.0,2.75,32.5,1.0,1.0,65,39.8201210148952
5.0,2.75,32.5,1.0,1.0,70,40.04613091538724
5.0,2.75,32.5,1.0,1.0,75,44.03201206636329
5.0,2.75,32.5,1.0,1.0,80,45.85004484419007
5.0,2.75,32.5,1.0,1.0,85,49.84457118853091
5.0,2.75,32.5,1.0,1.0,90,50.061801749615235
5.0,2.75,32.5,1.0,1.0,95,55.318726667764004
5.0,2.75,32.5,1.0,1.0,100,59.31390095036644
5.0,3.0,35.0,1.0,1.0,0,1.3639070713671992
5.0,3.0,35.0,1.0,1.0,5,0.024230030815871533
5.0,3.0,35.0,1.0,1.0,10,5.616825641176066
5.0,3.0,35.0,1.0,1.0,15,7.322652982921697
5.0,3.0,35.0,1.0,1.0,20,7.563190262199489
5.0,3.0,35.0,1.0,1.0,25,12.896995108326538
5.0,3.0,35.0,1.0,1.0,30,14.643521911852234
5.0,3.0,35.0,1.0,1.0,35,19.96101650036693
5.0,3.0,35.0,1.0,1.0,40,20.206996796106225
5.0,3.0,35.0,1.0,1.0,45,21.964539491426095
5.0,3.0,35.0,1.0,1.0,50,27.531724357285825
5.0,3.0,35.0,1.0,1.0,55,27.567102155153467
5.0,3.0,35.0,1.0,1.0,60,29.285969192555775
5.0,3.0,35.0,1.0,1.0,65,34.84236983065201
5.0,3.0,35.0,1.0,1.0,70,36.577381005976434
5.0,3.0,35.0,1.0,1.0,75,36.59916257603394
5.0,3.0,35.0,1.0,1.0,80,42.16180412182388
5.0,3.0,35.0,1.0,1.0,85,43.930239905754455
5.0,3.0,35.0,1.0,1.0,90,44.166630121541445
5.0,3.0,35.0,1.0,1.0,95,49.481422424055516
5.0,3.0,35.0,1.0,1.0,100,51.251116194231656
5.0,3.25,37.5,1.0,1.0,0,1.3639070718257122
5.0,3.25,37.5,1.0,1.0,5,0.005410773684272931
5.0,3.25,37.5,1.0,1.0,10,5.080799147660312
5.0,3.25,37.5,1.0,1.0,15,9.27590733031804
5.0,3.25,37.5,1.0,1.0,20,9.516376769573005
5.0,3.25,37.5,1.0,1.0,25,13.482468891794559
5.0,3.25,37.5,1.0,1.0,30,15.280689173158589
5.0,3.25,37.5,1.0,1.0,35,15.281081444188565
5.0,3.25,37.5,1.0,1.0,40,19.28346024645248
5.0,3.25,37.5,1.0,1.0,45,24.541115953896114
5.0,3.25,37.5,1.0,1.0,50,24.76557715643428
5.0,3.25,37.5,1.0,1.0,55,28.753140733294835
5.0,3.25,37.5,1.0,1.0,60,30.56220732228482
5.0,3.25,37.5,1.0,1.0,65,30.56427034118997
5.0,3.25,37.5,1.0,1.0,70,34.56528834710863
5.0,3.25,37.5,1.0,1.0,75,39.8201210229534
5.0,3.25,37.5,1.0,1.0,80,40.04070363418375
5.0,3.25,37.5,1.0,1.0,85,44.032499215891114
5.0,3.25,37.5,1.0,1.0,90,45.844839641690506
5.0,3.25,37.5,1.0,1.0,95,45.84745950903998
5.0,3.25,37.5,1.0,1.0,100,49.847951096502364
5.0,3.5,40.0,1.0,1.0,0,1.3639070719210118
5.0,3.5,40.0,1.0,1.0,5,0.0011626628007029409
5.0,3.5,40.0,1.0,1.0,10,2.686286400773168
5.0,3.5,40.0,1.0,1.0,15,2.8799898403198476
5.0,3.5,40.0,1.0,1.0,20,5.37285804038244
5.0,3.5,40.0,1.0,1.0,25,8.053654427841693
5.0,3.5,40.0,1.0,1.0,30,8.064905975291452
5.0,3.5,40.0,1.0,1.0,35,10.745687593707762
5.0,3.5,40.0,1.0,1.0,40,13.259861346814777
5.0,3.5,40.0,1.0,1.0,45,13.432259296753058
5.0,3.5,40.0,1.0,1.0,50,16.11840771838538
5.0,3.5,40.0,1.0,1.0,55,16.297683956296336
5.0,3.5,40.0,1.0,1.0,60,18.804979402058425
5.0,3.5,40.0,1.0,1.0,65,21.485771169770604
5.0,3.5,40.0,1.0,1.0,70,21.497022726080054
5.0,3.5,40.0,1.0,1.0,75,24.177808955399485
5.0,3.5,40.0,1.0,1.0,80,26.690074051785686
5.0,3.5,40.0,1.0,1.0,85,26.86438065316441
5.0,3.5,40.0,1.0,1.0,90,29.550529076078377
5.0,3.5,40.0,1.0,1.0,95,29.728411187771027
5.0,3.5,40.0,1.0,1.0,100,32.237100763755365
5.0,3.75,42.5,1.0,1.0,0,1.3639070719408037
5.0,3.75,42.5,1.0,1.0,5,0.0002456781496644671
5.0,3.75,42.5,1.0,1.0,10,5.078795393040059
5.0,3.75,42.5,1.0,1.0,15,5.091232900725723
5.0,3.75,42.5,1.0,1.0,20,9.516689454608402
5.0,3.75,42.5,1.0,1.0,25,10.748192271805854
5.0,3.75,42.5,1.0,1.0,30,13.482442765376195
5.0,3.75,42.5,1.0,1.0,35,15.284877603813127
5.0,3.75,42.5,1.0,1.0,40,15.28265368489677
5.0,3.75,42.5,1.0,1.0,45,19.28338642203801
5.0,3.75,42.5,1.0,1.0,50,19.496005612128712
5.0,3.75,42.5,1.0,1.0,55,24.76601652845891
5.0,3.75,42.5,1.0,1.0,60,28.775569665792478
5.0,3.75,42.5,1.0,1.0,65,28.75266167251608
5.0,3.75,42.5,1.0,1.0,70,30.56685683365617
5.0,3.75,42.5,1.0,1.0,75,30.541938884195492
5.0,3.75,42.5,1.0,1.0,80,34.565189469245965
5.0,3.75,42.5,1.0,1.0,85,39.820121023303415
5.0,3.75,42.5,1.0,1.0,90,40.04115645723019
5.0,3.75,42.5,1.0,1.0,95,44.03296646685618
5.0,3.75,42.5,1.0,1.0,100,44.03099608074531
5.0,4.0,45.0,1.0,1.0,0,1.3639070719449393
5.0,4.0,45.0,1.0,1.0,5,5.147418105032851e-5
5.0,4.0,45.0,1.0,1.0,10,5.622483583686102
5.0,4.0,45.0,1.0,1.0,15,5.616455831531301
5.0,4.0,45.0,1.0,1.0,20,7.322003319667512
5.0,4.0,45.0,1.0,1.0,25,7.313115341736258
5.0,4.0,45.0,1.0,1.0,30,12.897444395437251
5.0,4.0,45.0,1.0,1.0,35,12.953840096252447
5.0,4.0,45.0,1.0,1.0,40,14.64303847194754
5.0,4.0,45.0,1.0,1.0,45,19.961016502092445
5.0,4.0,45.0,1.0,1.0,50,20.207613903045303
5.0,4.0,45.0,1.0,1.0,55,21.965684840002975
5.0,4.0,45.0,1.0,1.0,60,21.96444935385975
5.0,4.0,45.0,1.0,1.0,65,27.52392422559552
5.0,4.0,45.0,1.0,1.0,70,27.52307739175377
5.0,4.0,45.0,1.0,1.0,75,29.28608061917067
5.0,4.0,45.0,1.0,1.0,80,29.5240179815366
5.0,4.0,45.0,1.0,1.0,85,34.84227539157796
5.0,4.0,45.0,1.0,1.0,90,36.577381006346705
5.0,4.0,45.0,1.0,1.0,95,36.60757201133602
5.0,4.0,45.0,1.0,1.0,100,42.16986974496581
5.0,4.25,47.5,1.0,1.0,0,1.3639070719458228
5.0,4.25,47.5,1.0,1.0,5,1.0718183363945509e-5
5.0,4.25,47.5,1.0,1.0,10,5.028441089503157
5.0,4.25,47.5,1.0,1.0,15,5.080905162753164
5.0,4.25,47.5,1.0,1.0,20,9.523491769354782
5.0,4.25,47.5,1.0,1.0,25,9.516581754106879
5.0,4.25,47.5,1.0,1.0,30,13.48431483029299
5.0,4.25,47.5,1.0,1.0,35,13.482020493649905
5.0,4.25,47.5,1.0,1.0,40,15.283667551114744
5.0,4.25,47.5,1.0,1.0,45,15.281081432476089
5.0,4.25,47.5,1.0,1.0,50,19.28346052300196
5.0,4.25,47.5,1.0,1.0,55,19.275023398811882
5.0,4.25,47.5,1.0,1.0,60,24.76604153182275
5.0,4.25,47.5,1.0,1.0,65,24.74434585832073
5.0,4.25,47.5,1.0,1.0,70,28.753120438329642
5.0,4.25,47.5,1.0,1.0,75,28.76859245383774
5.0,4.25,47.5,1.0,1.0,80,30.566379517364766
5.0,4.25,47.5,1.0,1.0,85,31.824263659681815
5.0,4.25,47.5,1.0,1.0,90,34.565185052524434
5.0,4.25,47.5,1.0,1.0,95,39.820121023319075
5.0,4.25,47.5,1.0,1.0,100,40.041181309629465
5.0,4.5,50.0,1.0,1.0,0,1.3639070719459705
5.0,4.5,50.0,1.0,1.0,5,2.204289578773283e-6
5.0,4.5,50.0,1.0,1.0,10,2.530322574471986
5.0,4.5,50.0,1.0,1.0,15,2.6864244975242153
5.0,4.5,50.0,1.0,1.0,20,5.206462702170415
5.0,4.5,50.0,1.0,1.0,25,5.372848769864182
5.0,4.5,50.0,1.0,1.0,30,7.889596070100037
5.0,4.5,50.0,1.0,1.0,35,8.059273042204165
5.0,4.5,50.0,1.0,1.0,40,10.574400653068468
5.0,4.5,50.0,1.0,1.0,45,10.74569731454424
5.0,4.5,50.0,1.0,1.0,50,13.259861346783655
5.0,4.5,50.0,1.0,1.0,55,13.432121586884064
5.0,4.5,50.0,1.0,1.0,60,15.945646661150654
5.0,4.5,50.0,1.0,1.0,65,16.118545859224167
5.0,4.5,50.0,1.0,1.0,70,18.63161621252046
5.0,4.5,50.0,1.0,1.0,75,18.804970131564577
5.0,4.5,50.0,1.0,1.0,80,21.31770036099369
5.0,4.5,50.0,1.0,1.0,85,21.491394403905367
5.0,4.5,50.0,1.0,1.0,90,24.003860635605516
5.0,4.5,50.0,1.0,1.0,95,24.17781867624496
5.0,4.5,50.0,1.0,1.0,100,26.69007405175278
5.0,4.75,52.5,1.0,1.0,0,1.3639070719459996
5.0,4.75,52.5,1.0,1.0,5,4.303000288173164e-7
5.0,4.75,52.5,1.0,1.0,10,2.8034888316139446
5.0,4.75,52.5,1.0,1.0,15,5.080886673802395
5.0,4.75,52.5,1.0,1.0,20,5.400427234548217
5.0,4.75,52.5,1.0,1.0,25,9.516670746125843
5.0,4.75,52.5,1.0,1.0,30,9.526111577597204
5.0,4.75,52.5,1.0,1.0,35,13.482448435167177
5.0,4.75,52.5,1.0,1.0,40,13.481440273210453
5.0,4.75,52.5,1.0,1.0,45,15.283195407762737
5.0,4.75,52.5,1.0,1.0,50,15.282653683084016
5.0,4.75,52.5,1.0,1.0,55,19.28338646379619
5.0,4.75,52.5,1.0,1.0,60,19.283224698690926
5.0,4.75,52.5,1.0,1.0,65,24.76613018911704
5.0,4.75,52.5,1.0,1.0,70,24.765996157749758
5.0,4.75,52.5,1.0,1.0,75,28.753586109263537
5.0,4.75,52.5,1.0,1.0,80,28.75311053034628
5.0,4.75,52.5,1.0,1.0,85,30.568064809857834
5.0,4.75,52.5,1.0,1.0,90,30.566377319369426
5.0,4.75,52.5,1.0,1.0,95,34.56202589380107
5.0,4.75,52.5,1.0,1.0,100,34.56518485997532
5.0,5.0,55.0,1.0,1.0,0,1.363907071946042
5.0,5.0,55.0,1.0,1.0,5,6.38862468233616e-8
5.0,5.0,55.0,1.0,1.0,10,0.7039438197178686
5.0,5.0,55.0,1.0,1.0,15,5.6168108677277395
5.0,5.0,55.0,1.0,1.0,20,5.617508896522672
5.0,5.0,55.0,1.0,1.0,25,7.3215240759072495
5.0,5.0,55.0,1.0,1.0,30,7.321411639625044
5.0,5.0,55.0,1.0,1.0,35,12.897497554087375
5.0,5.0,55.0,1.0,1.0,40,12.897420761567002
5.0,5.0,55.0,1.0,1.0,45,14.644167455611049
5.0,5.0,55.0,1.0,1.0,50,14.643037493709203
5.0,5.0,55.0,1.0,1.0,55,19.961016502096047
5.0,5.0,55.0,1.0,1.0,60,20.207618166941895
5.0,5.0,55.0,1.0,1.0,65,20.255095871967413
5.0,5.0,55.0,1.0,1.0,70,21.96455756539135
5.0,5.0,55.0,1.0,1.0,75,21.956129542425057
5.0,5.0,55.0,1.0,1.0,80,27.523854136713855
5.0,5.0,55.0,1.0,1.0,85,27.52337395635254
5.0,5.0,55.0,1.0,1.0,90,29.28655984863414
5.0,5.0,55.0,1.0,1.0,95,29.286053139343036
5.0,5.0,55.0,1.0,1.0,100,34.85028324124911
